"REF_DATE","City","Immigrants","CPI_current","Adj_rent","Province","Net interprovincial migration","Net intraprovincial migration","Net non-permanent residents","Residual_deviation","Net_International_Migration","Births","Deaths","Natural_Growth","Population_Estimate","M_Income","Bachelor_Unit","One bedroom units","Three bedroom units","Two bedroom units","Crime severity index","Violent crime severity index","Average_Rent","Average_Rent_log","YoY_diff","Change_in_M_income","Labour force","Employment","Full-time employment","Part-time employment","Unemployment","Not in labour force","Unemployment_rate","Participation rate","Employment_rate","Vacancy_Rate","Housing starts","Housing under construction","Housing_completions","Percentage","Percentage3","Imm_pop","Change_Vacancy","Change_UnEm","Change_Participation","Imm_pop100","Log_Adj_Rent","Chng_Log_AdjR","Adj_M_Income","Group","avg_rent","avg_immigrants","avg_Net_imm","GDP_cma","DGUID","Value","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","GDP_pro","STATUS","SYMBOL","TERMINATED","DECIMALS","Population_Growth","Population_Growth_RD","PopG_Population","PopG_PRD","Change_Pop_g","Immigrants1","Change_Rent","Change_Imm","Change_Int_Migration","Pop_pop100","Pop_percentage"
2008,"Regina",1220,114.1,979.597210049665,"Saskatchewan",323,491,327,-377,1532,2648,1684,964,206077,83000,455.666666666667,644,931.5,784.25,164.61,171.47,703.854166666667,6.55657118507838,0.153134965757102,6000,119.6,114.9,94.2,20.7,4.7,48.3,3.9,71.2,68.4,0.4,1375,1470,1073,0.00417219893283207,0.00419619591583601,0.0060055920923089,-1.3,-1.1,0.400000000000006,0.60055920923089,6.88714147702339,0.130084299789247,96914.705882353,"Group1",1042.78287380281,6483.18918918919,6409.37837837838,NA,"2016A000247","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462689","8.1.1",64242.2,NA,NA,NA,1,2819,3196,0.0136793528632501,0.0155087661408114,1343,381,119.489885684941,381,851,1.36793528632501,1.38768558264089
2009,"Regina",1727,114.4,1065.6361451049,"Saskatchewan",514,818,687,-378,2388,2699,1654,1045,210464,92400,497,691.75,1010,872,143.67,156.03,767.6875,6.64338274929931,0.0868115642209295,9400,122.3,116.9,97.2,19.7,5.5,49.1,4.5,71.4,68.2,0.6,930,1175,1224,0.0060055920923089,0.00606684469374866,0.00838036267996914,0.2,0.6,0.200000000000003,0.838036267996914,6.97132721916665,0.0841857421432604,107890.588235294,"Group2",1060.69803085428,6315.64864864865,6902.13513513513,12511,"2016A000247","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462689","8.1.1",56632.7,NA,NA,NA,1,3947,4325,0.018753801125133,0.0205498327504941,1128,507,86.0389350552349,507,856,1.8753801125133,1.91530350305954
2010,"Regina",2328,116.5,1119.57975679542,"Saskatchewan",235,329,407,-394,2712,2762,1628,1134,214480,92900,522,742.666666666667,1092.75,928,133.18,151.86,821.354166666667,6.71095440092335,0.0675716516240348,500,127.4,121.2,100,21.2,6.3,47.5,4.9,72.8,69.3,1,1347,1294,1157,0.00838036267996914,0.00850135864214547,0.0110612741371446,0.4,0.4,1.39999999999999,1.10612741371446,7.02070867673063,0.0493814575639782,108474.411764706,"Group2",1065.58649808607,6957.18918918919,6834.97297297297,12952,"2016A000247","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462689","8.1.1",59948.6,NA,NA,NA,1,4081,4475,0.0190274151436031,0.0208644162625886,134,601,53.9436116905201,601,324,1.90274151436031,1.93904895849171
2011,"Regina",2587,119.9,1137.77418682235,"Saskatchewan",-62,630,397,-463,2884,2894,1706,1188,218657,90100,564,775,1131.25,966,124.19,121.45,859.0625,6.75584167835957,0.0448872774362172,-2800,131.7,125.7,106.4,19.3,6,46.8,4.6,73.8,70.4,0.6,1694,1673,1214,0.0110612741371446,0.0112967483028188,0.0120617306975009,-0.4,-0.300000000000001,1,1.20617306975009,7.03682916513913,0.0161204884085029,105205,"Group2",1063.9539744081,6691,6083.97297297297,15235,"2016A000247","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462689","8.1.1",71287.5,NA,NA,NA,1,4010,4473,0.0183392253620968,0.0204566970186182,-71,259,18.1944300269299,259,172,1.83392253620968,1.86963819470347
2012,"Regina",4055,121.7,1195.51259928787,"Saskatchewan",367,310,977,-210,4840,2928,1660,1268,225232,92900,633.333333333333,818,1204.25,1009.25,117.39,110.66,916.208333333333,6.82024377695083,0.0644020985912599,2800,134.4,128.7,108.8,19.8,5.7,48.9,4.2,73.3,70.2,0.9,3093,2701,2064,0.0120617306975009,0.0122918883989661,0.0185450271429682,0.3,-0.399999999999999,-0.5,1.85450271429682,7.08633032577038,0.0495011606312472,108474.411764706,"Group2",1075.36299014709,6636.13513513513,6686.89189189189,16339,"2016A000247","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462689","8.1.1",73952.2,NA,NA,NA,1,6475,6685,0.0287481352560915,0.0296805072103431,2465,1468,57.73841246552,1468,1956,2.87481352560915,2.96125895809418
2013,"Regina",3487,122.8,1232.08475841477,"Saskatchewan",-91,285,1165,-204,4526,3042,1746,1296,231044,94300,657.333333333333,865.25,1242.5,1046,106.12,108.23,952.770833333333,6.85937440604162,0.0391306290907965,1400,141.2,135.8,114.8,21,5.4,46.4,3.8,75.3,72.4,1.8,3122,3495,2486,0.0185450271429682,0.0189061917195076,0.0154818143070256,0.9,-0.4,2,1.54818143070256,7.11646293914161,0.0301326133712356,110109.117647059,"Group2",1096.15518898377,6779.78378378378,6619.08108108108,16881,"2016A000247","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462689","8.1.1",78937.4,NA,NA,NA,1,5731,5935,0.0248047990858884,0.0256877477883001,-744,-568,36.5721591269,-568,-314,2.48047990858884,2.54448746181715
2014,"Regina",3973,125.2,1270.82807507987,"Saskatchewan",-666,696,-160,-193,3627,3116,1748,1368,235876,95300,696,894.5,1305.75,1111.5,103.3,103.63,1001.9375,6.90969090444989,0.0503164984082707,1000,140.2,135.4,113,22.4,4.8,51,3.4,73.3,70.8,2.9,2223,2432,3284,0.0154818143070256,0.0159473513310802,0.0171958587974585,1.1,-0.4,-2,1.71958587974585,7.14742399459693,0.0309610554553155,111276.764705882,"Group2",1101.97838053709,6760.13513513513,6224.48648648649,16740,"2016A000247","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462689","8.1.1",78506.4,NA,NA,NA,1,4329,4522,0.0183528633688887,0.0191710898946904,-1402,486,38.7433166650999,486,-899,1.83528633688887,1.87366908467651
2015,"Regina",3620,126.6,1273.42087941021,"Saskatchewan",-1314,631,-520,-142,2918,3146,1712,1434,239403,97200,706.333333333333,916,1304.25,1134.25,110.01,108.87,1015.20833333333,6.92284912492966,0.0131582204797684,1900,141.3,134.9,112.8,22.1,6.4,52.5,4.5,72.9,69.6,5.3,1597,1658,2343,0.0171958587974585,0.0176395894011508,0.0153470467533789,2.4,1.1,-0.399999999999991,1.53470467533789,7.14946216403262,0.00203816943568746,113495.294117647,"Group2",1118.3942242005,6037.02702702703,4321.54054054054,16779,"2016A000247","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462689","8.1.1",75306.2,NA,NA,NA,1,3038,3180,0.0126898994582357,0.0132830415658952,-1291,-353,2.59280433034019,-353,-709,1.26898994582357,1.28796486289406
2016,"Regina",4648,128.4,1276.25915109034,"Saskatchewan",-1286,469,745,-147,5220,3338,1769,1569,245228,89700,713,927,1345,1142.75,126.07,127.32,1031.9375,6.93919338219205,0.0163442572623902,-7500,144.1,136.3,114.6,21.7,7.8,53.5,5.4,72.9,69,5.4,1563,1325,1796,0.0153470467533789,0.0156680112878932,0.0194149613831071,0.100000000000001,0.9,0,1.94149613831071,7.15168853974923,0.00222637571660833,104737.941176471,"Group2",1136.01222425697,8065.32432432432,7489.83783783784,16804,"2016A000247","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462689","8.1.1",71463.8,NA,NA,NA,1,5503,5650,0.0224403412334644,0.0230397833852578,2465,1028,2.83827168012999,1028,2302,2.24403412334644,2.29863452003525
2017,"Regina",4804,130.4,1256.27869376279,"Saskatchewan",-1855,1259,374,NA,5033,3230,1728,1502,251167,100100,710.333333333333,935.333333333333,1331,1149.75,114.9,111.59,1031.60416666667,6.93887031303225,-0.00032306915980129,10400,146.8,139.2,116.1,23.1,7.6,55.3,5.2,72.6,68.9,7,1923,1575,1580,0.0194149613831071,0.0197052688700843,0.0195899326341201,1.6,-0.2,-0.300000000000011,1.95899326341201,7.13590921235274,-0.0157793273964897,116881.470588235,"Group2",1151.14407332947,6814.2972972973,8378.78378378378,16700,"2016A000247","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462689","8.1.1",75302.1,NA,NA,NA,1,4680,NA,0.0186330210577026,NA,-823,156,-19.9804573275501,156,-187,1.86330210577026,1.90842807509746
2018,"Regina",5432,133.4,1243.47701149425,"Saskatchewan",-2725,949,258,NA,5507,3205,1786,1419,256317,87700,700.333333333333,964.5,1347.5,1166,128.28,122.71,1044.58333333333,6.95137336080439,0.0125030477721442,-12400,148.3,139.3,115.9,23.4,9,57.9,6.1,71.9,67.6,7.7,1139,808,2050,0.0195899326341201,0.0200665822901133,0.021627044954154,0.7,0.899999999999999,-0.699999999999989,2.1627044954154,7.1256667761359,-0.0102424362168341,102402.647058824,"Group2",1173.55346482164,7718.32432432432,10873.3243243243,18002,"2016A000247","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462689","8.1.1",78367.6,NA,NA,NA,1,4201,NA,0.0163898609924429,NA,-479,628,-12.8016822685399,628,474,1.6389860992443,1.67259233896173
2019,"Regina",4882,136,1225.00772058824,"Saskatchewan",-3256,1025,814,NA,5530,3128,1830,1298,260914,88500,701,994.75,1326.5,1174.25,131.46,134.32,1049.125,6.95571176240299,0.00433840159859766,800,148.9,140.8,115,25.9,8.1,61.2,5.4,70.9,67,7.8,537,403,941,0.021627044954154,0.0221508147519859,0.0190467272947171,0.0999999999999996,-0.699999999999999,-1,1.90467272947171,7.11070242547997,-0.0149643506559274,103336.764705882,"Group2",1209.29839692634,8011.75675675676,11422.7837837838,18460,"2016A000247","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462689","8.1.1",79001.8,NA,NA,NA,1,3572,NA,0.0136903347463149,NA,-629,-550,-18.46929090601,-550,23,1.36903347463149,1.39358684753645
2006,"Saguenay",100,109.1,628.189123128628,"Quebec",-112,-749,64,114,61,1408,1162,246,158043,56800,315.333333333333,407,515.666666666667,488.333333333333,58.35,59.16,431.583333333333,6.06746061663589,0.0279998712596541,NA,80.1,72.7,57.3,15.4,7.4,50.8,9.2,61.2,55.5,4.8,485,157,489,0.00143570067208346,0.00142773420452137,0.00063098250285519,0,NA,NA,0.0630982502855196,6.4428412726099,0.00856381288253338,66322.3529411765,"Group1",1005.16881776368,6744.21621621622,5954.54054054054,NA,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",270172.5,NA,NA,NA,1,195,81,0.00123384142290389,0.00051251874489854,39,-129,5.35672437473306,-129,-82,0.123384142290389,0.123041588056763
2007,"Saguenay",146,111.5,629.977877428998,"Quebec",-176,-231,-4,161,111,1460,1257,203,158111,55500,331.666666666667,408.666666666667,533,496,66.06,69.09,442.333333333333,6.0920637456641,0.0246031290282067,-1300,80.3,73,57.3,15.7,7.3,51.6,9.1,60.9,55.4,3.3,685,329,513,0.00063098250285519,0.00062694352492727,0.00092379921919983,-1.5,-0.0999999999999996,-0.300000000000004,0.0923799219199838,6.44568470357696,0.00284343096705886,64804.4117647059,"Group1",1023.41733931241,6241.45945945946,5756.45945945946,NA,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",285583.3,NA,NA,NA,1,138,-23,0.000872804548703126,-0.000145467424783854,-57,46,1.78875430036999,46,50,0.0872804548703126,0.0873180083901217
2008,"Saguenay",167,114.1,640.79024247736,"Quebec",-109,98,57,166,123,1502,1184,318,158707,51000,349.666666666667,416.333333333333,556,519.666666666667,67.93,56.31,460.416666666667,6.13213187659795,0.0400681309338555,-4500,79.9,72.8,55.8,17.1,7,53,8.8,60.2,54.8,2,869,493,705,0.00092379921919983,0.00092123445416858,0.00105621999734364,-1.3,-0.299999999999999,-0.699999999999996,0.105621999734364,6.46270216854296,0.017017464966,59550,"Group1",1042.78287380281,6483.18918918919,6409.37837837838,NA,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",293744.8,NA,NA,NA,1,332,166,0.00209190520896999,0.00104595260448499,194,21,10.812365048362,21,12,0.209190520896999,0.209979065340172
2009,"Saguenay",102,114.4,647.901223776224,"Quebec",-45,-286,91,162,171,1620,1391,229,158938,58500,351.333333333333,430.333333333333,564.666666666667,520.666666666667,75.97,71.35,466.75,6.14579378242183,0.0136619058238781,7500,81.4,74,57,17,7.4,52.2,9.1,60.9,55.4,1.9,584,507,570,0.00105621999734364,0.00105667444935872,0.0006426937690209,-0.1,0.299999999999999,0.699999999999996,0.06426937690209,6.47373825228917,0.0110360837462107,68307.3529411765,"Group1",1060.69803085428,6315.64864864865,6902.13513513513,5974,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",293712.3,NA,NA,NA,1,355,193,0.00223357535642829,0.0012143099825089,23,-65,7.11098129886398,-65,48,0.223357535642829,0.22368263529649
2010,"Saguenay",100,116.5,656.441487839771,"Quebec",-11,147,76,162,148,1474,1222,252,159636,59200,367,434.333333333333,588.333333333333,536.666666666667,72.68,57.79,481.583333333333,6.17707928652978,0.0312855041079461,700,80.3,73.3,56.6,16.7,7,54.4,8.7,59.6,54.4,2.3,783,357,929,0.0006426937690209,0.00064511640556318,0.00062917615674036,0.4,-0.4,-1.3,0.0629176156740364,6.48683356233706,0.0130953100478868,69124.705882353,"Group1",1065.58649808607,6957.18918918919,6834.97297297297,6200,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",306664.5,NA,NA,NA,1,389,227,0.00243679370568042,0.0014219850159112,34,-2,8.54026406354694,-2,-23,0.243679370568042,0.244749524972002
2011,"Saguenay",97,119.9,665.088128996386,"Quebec",-21,105,27,115,84,1591,1220,371,160290,59500,388,452.333333333333,612.333333333333,556,73.01,59.98,502.166666666667,6.21893206990225,0.0418527833724687,300,78.1,72.4,55.8,16.6,5.7,57.5,7.3,57.6,53.4,1.7,859,374,834,0.00062917615674036,0.00063009193041264,0.00060763236362725,-0.6,-1.4,-2,0.0607632363627252,6.49991955668181,0.013085994344757,69475,"Group1",1063.9539744081,6691,6083.97297297297,6878,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",321047.4,NA,NA,NA,1,434,319,0.00270759248861439,0.00199014286605527,45,-3,8.64664115661503,-3,-64,0.270759248861439,0.27186850083941
2012,"Saguenay",90,121.7,643.072582854012,"Quebec",-21,563,99,-47,118,1571,1306,265,161168,61300,387.333333333333,445,590.666666666667,548.333333333333,70.94,72.75,492.833333333333,6.20017105062442,-0.0187610192778243,1800,84.1,77.5,61.3,16.2,6.6,51.9,7.8,61.8,57,2.4,1117,493,987,0.00060763236362725,0.00061030087203815,0.00056148231330713,0.7,0.5,4.2,0.0561482313307131,6.46625759944398,-0.0336619572378387,71576.7647058824,"Group1",1075.36299014709,6636.13513513513,6686.89189189189,6542,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",328855.5,NA,NA,NA,1,362,409,0.00224610344485258,0.00253772461034449,-72,-7,-22.015546142374,-7,34,0.224610344485258,0.225840663796868
2013,"Saguenay",146,122.8,662.421009771987,"Quebec",-32,-51,86,-25,185,1631,1424,207,161452,62400,390,460.333333333333,628.333333333333,570.333333333333,58.96,54.52,512.25,6.23881278711901,0.0386417364945872,1100,84.2,77.6,60.5,17.1,6.6,51.7,7.8,62,57.1,2.9,919,473,933,0.00056148231330713,0.00056378260542734,0.00090588702471954,0.5,0,0.200000000000003,0.0905887024719547,6.495901320219,0.0296437207750273,72861.1764705882,"Group1",1096.15518898377,6779.78378378378,6619.08108108108,6430,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",338213.8,NA,NA,NA,1,360,385,0.0022297648836806,0.00238460966726953,-2,56,19.348426917975,56,67,0.22297648836806,0.223369403355505
2014,"Saguenay",149,125.2,656.804579339723,"Quebec",-123,-178,98,-13,164,1482,1397,85,161387,64500,378.666666666667,476,626.333333333333,590.333333333333,55.15,59.42,517.833333333333,6.24965344016499,0.0108406530459835,2100,85,76.7,60.5,16.2,8.2,50.6,9.6,62.7,56.6,5.8,672,242,892,0.00090588702471954,0.00091084908603156,0.00092287491019002,2.9,1.8,0.700000000000003,0.0922874910190025,6.48738653031203,-0.00851478990697352,75313.2352941177,"Group1",1101.97838053709,6760.13513513513,6224.48648648649,6720,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",348098.5,NA,NA,NA,1,126,139,0.000780732029221685,0.000861283746522335,-234,3,-5.616430432264,3,-21,0.0780732029221685,0.0780417709288209
2015,"Saguenay",85,126.6,655.604002106372,"Quebec",-34,-293,243,15,208,1637,1539,98,161381,61600,378,477.333333333333,638.666666666667,596.666666666667,53.59,61.1,522.666666666667,6.25894391224224,0.0092904720772502,-2900,81.4,74.7,59.8,14.9,6.7,53.7,8.2,60.3,55.3,9.2,505,198,552,0.00092287491019002,0.00092450114166583,0.00052668430542732,3.4,-1.4,-2.40000000000001,0.0526684305427327,6.4855569513452,-0.00182957896682545,71927.0588235294,"Group1",1118.3942242005,6037.02702702703,4321.54054054054,6960,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",357758.8,NA,NA,NA,1,272,257,0.001685452438639,0.00159250469386111,146,-64,-1.20057723335094,-64,44,0.1685452438639,0.168538977736745
2016,"Saguenay",112,128.4,649.711318795431,"Quebec",-97,-635,459,27,520,1625,1371,254,161450,61500,394,475,644.666666666667,587.666666666667,56.02,67.51,525.333333333333,6.26403298174971,0.00508906950747168,-100,79.2,72.4,56,16.4,6.7,55.7,8.5,58.7,53.7,7.9,412,186,438,0.00052668430542732,0.00052647226420236,0.00069400982767488,-1.3,0.300000000000001,-1.59999999999999,0.0694009827674881,6.47652813930689,-0.00902881203831463,71810.2941176471,"Group1",1136.01222425697,8065.32432432432,7489.83783783784,6703,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",368634.6,NA,NA,NA,1,677,650,0.00419324868380304,0.00402601424589656,405,27,-5.89268331094104,27,312,0.419324868380304,0.419504154764192
2017,"Saguenay",125,130.4,654.96881390593,"Quebec",-15,-338,466,NA,527,1469,1399,70,161694,61100,406.333333333333,479.666666666667,662.666666666667,602.666666666667,54.97,59.27,537.833333333333,6.28754872282391,0.023515741074192,-400,80.9,75.1,60.1,15,5.8,54.2,7.2,59.9,55.6,8,416,194,411,0.00069400982767488,0.00069398402597483,0.00077423350882626,0.0999999999999996,-1.3,1.2,0.0774233508826262,6.48458762214439,0.00805948283750002,71343.2352941177,"Group1",1151.14407332947,6814.2972972973,8378.78378378378,7021,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",386407.5,NA,NA,NA,1,582,NA,0.00359939144309622,NA,-95,13,5.25749511049901,13,7,0.359939144309622,0.360483121709508
2018,"Saguenay",68,133.4,651.746626686657,"Quebec",-51,-257,649,NA,678,1505,1505,0,162064,58000,434.333333333333,483.333333333333,663.333333333333,609,48.57,63.51,547.5,6.30536246169066,0.0178137388667494,-3100,79.5,74.3,59.9,14.4,5.2,56,6.5,58.7,54.8,5,437,191,439,0.00077423350882626,0.00077456453981571,0.00042054745383254,-3,-0.7,-1.2,0.0420547453832548,6.47965587702217,-0.00493174512222083,67723.5294117647,"Group1",1173.55346482164,7718.32432432432,10873.3243243243,7634,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",405613.6,NA,NA,NA,1,627,NA,0.00386884193898707,NA,45,-57,-3.222187219273,-57,151,0.386884193898707,0.387769490519129
2019,"Saguenay",45,136,681.297732843138,"Quebec",-50,32,618,NA,609,1453,1517,-64,162591,73200,470.333333333333,497,705.333333333333,661.25,47.56,64.23,583.479166666667,6.36900874700466,0.0636462853140012,15200,81.2,76.8,61.2,15.6,4.4,54.8,5.4,59.7,56.5,3.3,452,267,375,0.00042054745383254,0.00042118302880148,0.00027766808174548,-1.7,-1.1,1,0.0277668081745483,6.52399941008164,0.0443435330594735,85471.7647058824,"Group1",1209.29839692634,8011.75675675676,11422.7837837838,8364,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",425276.7,NA,NA,NA,1,495,NA,0.00304444895473919,NA,-132,-23,29.551106156481,-23,-69,0.304444895473919,0.305434889920032
2006,"Saint John",512,109.1,738.567980446075,"New Brunswick",-782,-54,413,-241,788,1315,1061,254,126151,63800,394,465,611.666666666667,559,79.92,85.94,507.416666666667,6.22933249382057,0.0436384055630246,NA,65.4,61.4,50.5,10.9,4,37.6,6.1,63.5,59.6,7.1,565,318,418,0.00144433394895108,0.00144255782055527,0.00405750241706687,0.899999999999999,NA,NA,0.405750241706687,6.60471314979459,0.0242023471859065,74495.8823529412,"Group1",1005.16881776368,6744.21621621622,5954.54054054054,NA,"2016A000213","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461469","4.1.1",24714.5,NA,NA,NA,1,260,501,0.00206102210842562,0.00397143106277398,322,329,17.6605038105611,329,558,0.206102210842562,0.206045044616677
2007,"Saint John",532,111.5,761.36173393124,"New Brunswick",-456,64,15,41,603,1364,1067,297,126700,64800,423.666666666667,496.666666666667,645,573,74.25,75.45,534.583333333333,6.28148762726174,0.0521551334411621,1000,68.6,65.2,54.5,10.7,3.3,35.1,4.8,66.2,62.9,4.7,687,375,635,0.00405750241706687,0.00404097804296696,0.00421716831416319,-2.4,-1.3,2.7,0.421716831416319,6.6351085851746,0.0303954353800133,75663.5294117647,"Group1",1023.41733931241,6241.45945945946,5756.45945945946,NA,"2016A000213","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461469","4.1.1",25943.2,NA,NA,NA,1,444,403,0.0035043409629045,0.00318074191002368,184,20,22.793753485165,20,-185,0.35043409629045,0.351959160054221
