"REF_DATE","City","Immigrants","CPI_current","Adj_rent","Province","Net interprovincial migration","Net intraprovincial migration","Net non-permanent residents","Residual deviation","Net_International_Migration","Births","Deaths","Natural_Growth","Population_Estimate","M_Income","Bachelor_Unit","One bedroom units","Three bedroom units","Two bedroom units","Crime severity index","Violent crime severity index","Average_Rent","Average_Rent_log","YoY_diff","Change_in_M_income","Labour force","Employment","Full-time employment","Part-time employment","Unemployment","Not in labour force","Unemployment_rate","participation_rate","Employment_rate","Vacancy_Rate","Housing starts","Housing under construction","Housing_completions","Percentage","Percentage3","Imm_pop","Change_Vacancy","Change_UnEm","Change_Participation","Imm_pop100","Log_Adj_Rent","Chng_Log_AdjR","Adj_M_Income","Group","avg_rent","avg_immigrants","avg_Net_imm","GDP_cma","DGUID","Value","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","GDP_pro","STATUS","SYMBOL","TERMINATED","DECIMALS"
2002,"Ottawa Gatineau (Quebec)",1077,100,896.690666666667,"Quebec",1143,1155,56,-462,474,2865,1642,1223,276624,NA,442.333333333333,518,694,604.333333333333,90.9,88.39,564.666666666667,6.33623558654389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.79871094936883,NA,NA,NA,1009.56116441441,6814.24324324324,6484.81081081081,NA,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",231572.2,NA,NA,NA,1
2003,"Ottawa Gatineau (Quebec)",1064,102.8,923.758754863813,"Quebec",1547,1264,63,-429,1232,2950,1628,1322,281560,NA,472,555,730.75,634.25,94.03,81.25,598,6.39359075395063,0.0573551674067412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.00384637630863555,0.4,NA,NA,0.384637630863555,6.8284509497426,0.0297400003737671,NA,NA,1009.59369340157,5273.48648648649,4959.81081081081,NA,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",240350.1,NA,NA,NA,1
2004,"Ottawa Gatineau (Quebec)",1333,104.7,935.875994906081,"Quebec",1997,624,-13,-407,1002,3027,1598,1429,286205,NA,490,562.666666666667,758.75,656.75,87.94,79.97,617.041666666667,6.42493655268956,0.0313457987389265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,0.00384637630863555,NA,0.00473433726381588,1,NA,NA,0.473433726381588,6.8414829836261,0.0130320338835004,NA,"Group1",1006.86523271122,6263.10810810811,5147.37837837838,NA,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",251961.1,NA,NA,NA,1
2005,"Ottawa Gatineau (Quebec)",1151,107,915.635358255451,"Quebec",1439,341,-15,-373,913,3181,1640,1541,290066,NA,476.333333333333,567,761.5,663,89.97,89.35,616.958333333333,6.42480149056077,-0.000135062128785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,NA,NA,NA,0.00473433726381588,0.00481881543177743,0.00402159291416991,1.2,NA,NA,0.402159291416991,6.8196182049119,-0.0218647787142006,NA,"Group2",1001.016374786,6384.05405405405,5261.48648648649,NA,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",259661.9,NA,NA,NA,1
2006,"Ottawa Gatineau (Quebec)",1038,109.1,899.193476932478,"Quebec",377,686,-161,-158,648,3280,1598,1682,293301,72200,481.666666666667,570.666666666667,755.75,663,85.97,89.43,617.770833333333,6.42611756883803,0.00131607827726121,NA,170.3,160.2,134.1,26.1,10,67.7,5.9,71.6,67.3,3.5,NA,NA,NA,0.00402159291416991,0.00408793862764597,0.00357849592851282,0.3,NA,NA,0.357849592851282,6.80149822481204,-0.0181199800998577,84304.1176470588,"Group1",1005.16881776368,6744.21621621622,5954.54054054054,NA,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",270172.5,NA,NA,NA,1
2007,"Ottawa Gatineau (Quebec)",1084,111.5,888.79932735426,"Quebec",67,712,8,994,1130,3528,1673,1855,298059,70700,493.333333333333,570.666666666667,779.5,652.75,80.7,66.05,624.0625,6.43625052361013,0.0101329547721001,-1500,172.2,162.2,135.6,26.6,9.9,70.9,5.7,70.9,66.7,3.1,NA,NA,NA,0.00357849592851282,0.00362677102077182,0.00369586193023549,-0.4,-0.2,-0.699999999999989,0.369586193023549,6.789871481523,-0.0116267432890478,82552.6470588235,"Group1",1023.41733931241,6241.45945945946,5756.45945945946,NA,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",285583.3,NA,NA,NA,1
2008,"Ottawa Gatineau (Quebec)",1152,114.1,885.827271399358,"Quebec",336,1304,14,1039,989,3639,1729,1910,303637,68900,497.666666666667,578,770,700.25,75.1,77.08,636.479166666667,6.45595168638035,0.0197011627702182,-1800,181.8,172.4,143.1,29.3,9.4,66.7,5.2,73.2,69.4,2.2,NA,NA,NA,0.00369586193023549,0.00373708052650087,0.00386500659265447,-0.9,-0.5,2.3,0.386500659265447,6.78652197832536,-0.00334950319763738,80450.8823529412,"Group1",1042.78287380281,6483.18918918919,6409.37837837838,NA,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",293744.8,NA,NA,NA,1
2009,"Ottawa Gatineau (Quebec)",1116,114.4,915.112762237762,"Quebec",395,1350,73,1105,985,3899,1768,2131,309603,72400,514,597,812,714,73.55,73.5,659.25,6.4911028252334,0.0351511388530437,3500,181.2,170,144.2,25.8,11.1,72.8,6.1,71.3,66.9,1.9,NA,NA,NA,0.00386500659265447,0.00392770566755654,0.00367544139877551,-0.3,0.899999999999999,-1.90000000000001,0.367544139877551,6.81904729510073,0.0325253167753745,84537.6470588235,"Group1",1060.69803085428,6315.64864864865,6902.13513513513,10153,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",293712.3,NA,NA,NA,1
2010,"Ottawa Gatineau (Quebec)",1325,116.5,915.826180257511,"Quebec",492,1187,130,1190,1326,3905,1789,2116,315914,72900,518.666666666667,611.333333333333,829,728.5,68.59,58.96,671.875,6.51007231131603,0.0189694860826313,500,184.8,172.2,144.4,27.9,12.6,74.8,6.8,71.2,66.3,2.2,NA,NA,NA,0.00367544139877551,0.00374422513663402,0.00427967429256176,0.3,0.7,-0.0999999999999943,0.427967429256176,6.81982658712331,0.00077929202257465,85121.4705882353,"Group1",1065.58649808607,6957.18918918919,6834.97297297297,10523,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",306664.5,NA,NA,NA,1
2011,"Ottawa Gatineau (Quebec)",1694,119.9,909.363983875452,"Quebec",373,941,184,1032,1751,3797,1991,1806,321817,81100,532,621.666666666667,839.25,753.5,64,71.02,686.604166666667,6.53175794955552,0.0216856382394957,8200,186.6,172.8,144,28.8,13.8,77.7,7.4,70.6,65.4,2,NA,NA,NA,0.00427967429256176,0.00436376330947809,0.00536221883170736,-0.2,0.600000000000001,-0.600000000000009,0.536221883170736,6.81274543633509,-0.0070811507882178,94696.1764705882,"Group1",1063.9539744081,6691,6083.97297297297,11154,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",321047.4,NA,NA,NA,1
2012,"Ottawa Gatineau (Quebec)",1380,121.7,907.086825527253,"Quebec",279,194,98,-621,1176,3951,1943,2008,324853,79300,538,633.666666666667,851.75,757.25,65.6,70.99,695.166666666667,6.54415162496889,0.0123936754133673,-1800,186.1,174.2,146.4,27.8,11.9,80.8,6.4,69.7,65.3,3.2,NA,NA,NA,0.00536221883170736,0.00547152320875444,0.00428815134066877,1.2,-1,-0.899999999999991,0.428815134066877,6.81023817378844,-0.00250726254664535,92594.4117647059,"Group2",1075.36299014709,6636.13513513513,6686.89189189189,11017,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",328855.5,NA,NA,NA,1
2013,"Ottawa Gatineau (Quebec)",1846,122.8,903.514454397394,"Quebec",-638,160,-43,-587,1573,3797,2062,1735,327096,88700,555.333333333333,624.666666666667,853.5,761.25,57.27,65.6,698.6875,6.54920357503054,0.00505195006165415,9400,183.7,172,142,30,11.7,84.6,6.4,68.5,64.1,4.4,NA,NA,NA,0.00428815134066877,0.00436827744259514,0.00568257027024531,1.2,0,-1.2,0.568257027024531,6.80629210813054,-0.00394606565790667,103570.294117647,"Group1",1096.15518898377,6779.78378378378,6619.08108108108,11408,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",338213.8,NA,NA,NA,1
2014,"Ottawa Gatineau (Quebec)",1538,125.2,886.934571352502,"Quebec",-1039,512,-78,-531,1243,3871,2034,1837,329118,75400,560,636.333333333333,850.25,750.5,56.79,58.23,699.270833333333,6.55003812546496,0.00083455043441649,-13300,185.5,172.8,143.3,29.5,12.7,83.9,6.8,68.9,64.1,6.1,NA,NA,NA,0.00568257027024531,0.00573617925715546,0.00470198351554284,1.7,0.399999999999999,0.400000000000006,0.470198351554284,6.787771215612,-0.0185208925185405,88040.5882352941,"Group2",1101.97838053709,6760.13513513513,6224.48648648649,11645,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",348098.5,NA,NA,NA,1
2015,"Ottawa Gatineau (Quebec)",1241,126.6,894.16462611901,"Quebec",-1163,662,-35,-462,943,3836,2120,1716,330814,79100,581,659.666666666667,857,753.75,53.96,56,712.854166666667,6.56927686466484,0.0192387391998743,3700,191.8,177.9,146.6,31.3,13.9,78.4,7.2,71,65.8,5.5,NA,NA,NA,0.00470198351554284,0.00473444912006354,0.00377068407075882,-0.6,0.4,2.09999999999999,0.377068407075882,6.7958899037678,0.00811868815579775,92360.8823529412,"Group2",1118.3942242005,6037.02702702703,4321.54054054054,12077,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",357758.8,NA,NA,NA,1
2016,"Ottawa Gatineau (Quebec)",1608,128.4,881.114291277259,"Quebec",-550,965,223,-158,1610,3816,2075,1741,334422,74400,585,658,844.75,762,56.81,64.74,712.4375,6.568692188997,-0.00058467566783804,-4700,186.9,173.6,143.6,30,13.3,85.2,7.1,68.7,63.8,5.9,NA,NA,NA,0.00377068407075882,0.00379399320077286,0.00486073745367487,0.4,-0.100000000000001,-2.3,0.486073745367487,6.78118734655417,-0.0147025572136235,86872.9411764706,"Group1",1136.01222425697,8065.32432432432,7489.83783783784,12213,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",368634.6,NA,NA,NA,1
2017,"Ottawa Gatineau (Quebec)",1747,130.4,881.046715235174,"Quebec",-885,609,289,NA,1850,3649,2195,1454,337450,79500,575.333333333333,663.333333333333,876.75,778.5,57.24,68.98,723.479166666667,6.58407175044847,0.015379561451474,5100,188,177.9,149.2,28.6,10.2,86.5,5.4,68.5,64.8,3.8,NA,NA,NA,0.00486073745367487,0.00488578564527009,0.00522393861647858,-2.1,-1.7,-0.200000000000003,0.522393861647858,6.78111064976895,-7.669678521793e-05,92827.9411764706,"Group2",1151.14407332947,6814.2972972973,8378.78378378378,13097,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",386407.5,NA,NA,NA,1
2018,"Ottawa Gatineau (Quebec)",1614,133.4,877.625937031484,"Quebec",-229,736,338,NA,1923,3547,2290,1257,341137,78100,563.666666666667,706.333333333333,889.75,789.25,56.27,72.84,737.25,6.60292704769539,0.0188552972469145,-1400,191.4,182.7,152.1,30.7,8.7,86.5,4.5,68.9,65.7,1.3,NA,NA,NA,0.00522393861647858,0.00528091314152364,0.00478293080456364,-2.5,-0.9,0.400000000000006,0.478293080456364,6.7772204630269,-0.00389018674205666,91193.2352941177,"Group2",1173.55346482164,7718.32432432432,10873.3243243243,13728,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",405613.6,NA,NA,NA,1
2019,"Ottawa Gatineau (Quebec)",1693,136,955.865073529412,"Quebec",240,475,1111,NA,2764,3495,2363,1132,345748,78000,633.333333333333,760,1005.5,875.666666666667,55.76,71.05,818.625,6.70762610353822,0.104699055842832,-100,194.4,184.9,154.4,30.4,9.5,87.4,4.9,69,65.6,1.6,NA,NA,NA,0.00478293080456364,0.0048262375082979,0.0049628155257272,0.3,0.4,0.0999999999999943,0.49628155257272,6.8626167666152,0.0853963035883032,91076.4705882353,"Group2",1209.29839692634,8011.75675675676,11422.7837837838,14786,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",425276.7,NA,NA,NA,1
2020,"Ottawa Gatineau (Quebec)",1243,137,981.633211678832,"Quebec",668,-136,786,NA,1936,3499,2375,1124,349340,NA,631.666666666667,803.333333333333,1046.75,905.75,51.52,74.34,846.875,6.74155310406807,0.0339270005298484,NA,183.1,168.2,140.4,27.8,14.9,100.8,8.1,64.5,59.2,2,NA,NA,NA,0.0049628155257272,0.00501703956141651,0.00359510394854056,0.4,3.2,-4.5,0.359510394854056,6.88921772705298,0.0266009604377757,NA,"Group2",1258.69715427106,7215.78378378378,8623.56756756757,15093,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",420699.2,NA,NA,NA,1
2021,"Ottawa Gatineau (Quebec)",1014,141.6,1017.40595574388,"Quebec",1453,-1096,-282,NA,718,3578,2505,1073,351488,NA,660,867.333333333333,1098.5,1003,50.42,73.06,907.208333333333,6.81037211870437,0.0688190146363077,NA,186.5,176.6,149.4,27.3,9.9,100.1,5.3,65.1,61.6,1.3,NA,NA,NA,0.00359510394854056,0.00364369740016474,0.00290261636228316,-0.7,-2.8,0.599999999999994,0.290261636228316,6.92501148625779,0.0357937592048128,NA,"Group1",1277.7824986003,5870.43243243243,4056.16216216216,NA,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",NA,"..",NA,NA,1
2022,"Ottawa Gatineau (Quebec)",1702,151.2,1159.55770502646,"Quebec",2195,-1208,14,NA,1608,3655,2535,1120,355203,NA,787.333333333333,971.666666666667,1356,1301.25,60.43,86.08,1104.0625,7.00675183755346,0.196379718849091,NA,196.9,189.6,160.5,29,7.3,93.4,3.7,67.8,65.3,0.9,NA,NA,NA,0.00290261636228316,0.00293277184539028,0.00484227057538237,-0.4,-1.6,2.7,0.484227057538237,7.05579392262107,0.130782436363278,NA,"Group1",1268.84790296249,12575.2972972973,16641.4864864865,NA,"2016A000224","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62461774","5.1.1",NA,"..",NA,NA,1
2002,"Peterborough",196,100,1008.51233333333,"Ontario",8,975,44,491,52,905,1074,-169,116673,NA,418.666666666667,609.666666666667,818.5,693.5,NA,NA,635.083333333333,6.45375622387812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,423,198,366,NA,NA,NA,NA,NA,NA,NA,6.91623158670306,NA,NA,NA,1009.56116441441,6814.24324324324,6484.81081081081,NA,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",457823.7,NA,NA,NA,1
2003,"Peterborough",179,102.8,1014.31955252918,"Ontario",19,716,65,497,152,902,1160,-258,117799,NA,426.5,618.333333333333,848,733.666666666667,NA,NA,656.625,6.48711307927413,0.0333568553960086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,547,293,448,NA,NA,0.001534202429011,-1,NA,NA,0.1534202429011,6.9219732750661,0.00574168836303546,NA,NA,1009.59369340157,5273.48648648649,4959.81081081081,NA,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",473802.6,NA,NA,NA,1
2004,"Peterborough",184,104.7,1082.9340974212,"Ontario",-10,592,16,509,45,999,1212,-213,118722,NA,502.333333333333,679.333333333333,893,781.333333333333,NA,NA,714,6.57088296233958,0.0837698830654583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,514,241,559,0.001534202429011,NA,0.0015619826993438,0,NA,NA,0.15619826993438,6.98742939327613,0.0654561182100322,NA,"Group1",1006.86523271122,6263.10810810811,5147.37837837838,NA,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",494702.6,NA,NA,NA,1
2005,"Peterborough",212,107,1050.53496884735,"Ontario",-125,768,0,525,81,986,1182,-196,119775,NA,501.666666666667,651.75,910.5,767.5,NA,NA,707.854166666667,6.5622380931927,-0.00864486914688012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,619,423,413,0.0015619826993438,0.00157705724546382,0.00178568420343323,2,NA,NA,0.178568420343323,6.95705480754383,-0.0303745857322948,NA,"Group1",1001.016374786,6384.05405405405,5261.48648648649,NA,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",516631,NA,NA,NA,1
2006,"Peterborough",158,109.1,1062.76038802322,"Ontario",-218,445,235,446,261,1007,1085,-78,120631,NA,508.333333333333,665.25,959.5,787.5,79.86,65.67,730.145833333333,6.59324428588023,0.0310061926875234,NA,63.7,59.8,45.9,13.9,4,35.6,6.3,64.1,60.2,2,437,308,546,0.00178568420343323,0.00179967571880916,0.00131914005426842,-1,NA,NA,0.131914005426842,6.96862494185424,0.0115701343104035,NA,"Group1",1005.16881776368,6744.21621621622,5954.54054054054,NA,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",536925.4,NA,NA,NA,1
2007,"Peterborough",184,111.5,1065.78774289985,"Ontario",-349,487,57,-146,209,1028,1188,-160,120672,NA,547.333333333333,677.25,967.25,801.5,62.44,63.16,748.333333333333,6.61784851150825,0.0246042256280177,NA,65.8,62.2,47.3,15,3.6,34.1,5.5,65.9,62.3,2.5,540,449,413,0.00131914005426842,0.00133084011387948,0.00152531273055848,0.5,-0.8,1.80000000000001,0.152531273055848,6.97146946942111,0.00284452756686893,NA,"Group1",1023.41733931241,6241.45945945946,5756.45945945946,NA,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",560149.5,NA,NA,NA,1
2008,"Peterborough",176,114.1,1073.86006427111,"Ontario",-265,722,57,-125,102,1086,1133,-47,121059,NA,560.333333333333,687.25,1015.75,823,66.93,70.4,771.583333333333,6.64844468066005,0.030596169151802,NA,66.5,62.6,47.2,15.4,3.9,34.1,5.9,66.2,62.3,2.2,428,489,356,0.00152531273055848,0.00153621373408474,0.00145849907186423,-0.3,0.4,0.299999999999997,0.145849907186423,6.97901497260505,0.00754550318394553,NA,"Group1",1042.78287380281,6483.18918918919,6409.37837837838,NA,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",567992.1,NA,NA,NA,1
2009,"Peterborough",183,114.4,1099.962995338,"Ontario",-298,516,-13,-94,39,1057,1215,-158,121064,NA,564.666666666667,713,1031.5,860.5,66.68,61.28,792.416666666667,6.67508734775144,0.0266426670913971,NA,63.7,58.9,45.2,13.7,4.8,37.2,7.5,63.1,58.3,6.3,371,413,446,0.00145849907186423,0.00145899478575159,0.00151165960399475,4.1,1.6,-3.1,0.151165960399475,7.00303181761878,0.0240168450137306,NA,"Group1",1060.69803085428,6315.64864864865,6902.13513513513,4258,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",557436.6,NA,NA,NA,1
2010,"Peterborough",165,116.5,1082.35035765379,"Ontario",-72,861,59,-38,187,1084,1165,-81,121921,NA,569.666666666667,705.75,1044,856.75,68.14,65.93,794.041666666667,6.67713593678043,0.00204858902898586,NA,63,56.9,43.5,13.4,6.1,38.8,9.7,61.9,55.9,4,404,276,539,0.00151165960399475,0.00151650755767701,0.00136291548271988,-2.3,2.2,-1.2,0.136291548271988,6.98689021258771,-0.0161416050310716,NA,"Group1",1065.58649808607,6957.18918918919,6834.97297297297,4400,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",587627.9,NA,NA,NA,1
2011,"Peterborough",133,119.9,1077.98137336669,"Ontario",-171,383,131,-29,149,1099,1193,-94,122159,NA,594.666666666667,725.5,1080.75,854.75,63.81,61.68,813.916666666667,6.70185798565948,0.0247220488790472,NA,63.3,57.1,43.6,13.5,6.2,38.9,9.8,61.9,55.9,3.2,351,284,342,0.00136291548271988,0.00136297177409362,0.00109087031766472,-0.8,0.100000000000001,0,0.109087031766472,6.98284547243904,-0.00404474014866718,NA,"Group1",1063.9539744081,6691,6083.97297297297,4507,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",616138.5,NA,NA,NA,1
2012,"Peterborough",130,121.7,1073.53649685018,"Ontario",-184,633,80,-220,98,1137,1165,-28,122458,NA,619.666666666667,739.75,1057,874.5,63.56,66.31,822.729166666667,6.71262706591873,0.0107690802592568,NA,63.9,58.1,44.5,13.6,5.7,38.5,8.9,62.4,56.7,2.7,343,389,236,0.00109087031766472,0.00109859248001057,0.00106418683846462,-0.5,-0.9,0.5,0.106418683846462,6.97871361473829,-0.00413185770075497,NA,"Group1",1075.36299014709,6636.13513513513,6686.89189189189,4579,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",634945.2,NA,NA,NA,1
2013,"Peterborough",144,122.8,1083.50610749186,"Ontario",-321,714,179,-207,193,1226,1154,72,122909,NA,625,761.5,1066.5,898.5,54.34,57.51,837.875,6.73086892467812,0.0182418587593878,NA,59.9,54.6,39.8,14.8,5.3,42.7,8.8,58.4,53.3,4.5,354,418,320,0.00106418683846462,0.00106626422027378,0.00117591337438142,1.8,-0.0999999999999996,-4,0.117591337438142,6.98795745777811,0.00924384303982606,NA,"Group1",1096.15518898377,6779.78378378378,6619.08108108108,4754,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",649490.1,NA,NA,NA,1
2014,"Peterborough",158,125.2,1086.9143370607,"Ontario",-361,306,129,-192,120,1176,1253,-77,122705,NA,639,782,1089.25,917.5,53.43,51.47,856.9375,6.75336498711687,0.0224960624387522,NA,64.8,59.3,45.2,14.1,5.4,37.4,8.3,63.4,58,2.6,232,216,430,0.00117591337438142,0.00117879157491466,0.00128550390939638,-1.9,-0.5,5,0.128550390939638,6.99109807726391,0.00314061948579614,NA,"Group1",1101.97838053709,6760.13513513513,6224.48648648649,4565,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",676838.4,NA,NA,NA,1
2015,"Peterborough",114,126.6,1103.09136387572,"Ontario",-309,823,202,-185,233,1188,1297,-109,123158,NA,670.666666666667,798.75,1117,931.25,55.29,57.91,879.416666666667,6.77925880888309,0.0258938217662159,NA,65,60.2,45.5,14.7,4.8,37.3,7.4,63.5,58.8,3.5,365,248,331,0.00128550390939638,0.00129023828577961,0.00092905749561957,0.9,-0.9,0.100000000000001,0.0929057495619575,7.00587184798605,0.0147737707221394,NA,"Group1",1118.3942242005,6037.02702702703,4321.54054054054,4758,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",706836.6,NA,NA,NA,1
2016,"Peterborough",209,128.4,1105.61201973001,"Ontario",-87,1570,357,-112,428,1109,1221,-112,124845,NA,693.333333333333,791.5,1125.25,965.75,55.24,70.2,893.958333333333,6.79565916707768,0.0164003581945895,NA,61.4,58.5,46.3,12.2,2.9,42,4.7,59.4,56.6,0.9,495,411,330,0.00092905749561957,0.00092751547893156,0.00169700709657513,-2.6,-2.7,-4.1,0.169700709657513,7.00815432463485,0.00228247664880321,NA,"Group1",1136.01222425697,8065.32432432432,7489.83783783784,4775,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",733760.7,NA,NA,NA,1
2017,"Peterborough",252,130.4,1119.30253067485,"Ontario",-37,1871,612,NA,727,1094,1338,-244,127162,NA,706,826,1161,983.5,53.44,69.14,919.125,6.82342213051639,0.0277629634387067,NA,66,61.7,47.7,14,4.3,39.5,6.5,62.5,58.4,1.1,395,262,492,0.00169700709657513,0.00170327207530255,0.00201850294365013,0.2,1.8,3.1,0.201850294365013,7.02046102983687,0.0123067052020156,NA,"Group1",1151.14407332947,6814.2972972973,8378.78378378378,4796,"2016A000235","Current dollars","All industries [T001]","Dollars",81,"millions",6,"v62462079","6.1.1",764464.8,NA,NA,NA,1
